Log file open, 02/10/23 16:36:48
[2023.02.10-15.36.58:584][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.02.10-15.36.58:591][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.02.10-15.36.58:594][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.02.10-15.36.58:596][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.02.10-15.36.58:601][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.02.10-15.36.58:604][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.02.10-15.36.58:612][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.02.10-15.36.58:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.02.10-15.36.58:624][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.02.10-15.36.58:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.02.10-15.36.58:639][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.02.10-15.36.58:645][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.02.10-15.36.58:650][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.02.10-15.36.58:656][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.02.10-15.36.58:661][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.02.10-15.36.58:661][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.02.10-15.36.58:664][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.02.10-15.36.58:665][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.02.10-15.36.58:666][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.02.10-15.36.58:667][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.02.10-15.36.58:670][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.02.10-15.36.58:671][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.02.10-15.36.58:671][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.02.10-15.36.58:672][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.02.10-15.36.58:674][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.02.10-15.36.58:674][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.02.10-15.36.58:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.02.10-15.36.58:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.02.10-15.36.58:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.02.10-15.36.58:706][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.02.10-15.36.58:715][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.02.10-15.36.58:722][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.02.10-15.36.58:724][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.02.10-15.36.58:727][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.02.10-15.36.58:737][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.02.10-15.36.58:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.02.10-15.36.58:753][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.02.10-15.36.58:760][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.02.10-15.36.58:763][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.02.10-15.36.58:770][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.02.10-15.36.58:775][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.02.10-15.36.58:779][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.02.10-15.36.58:784][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.02.10-15.36.58:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.02.10-15.36.58:792][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.02.10-15.36.58:797][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.02.10-15.36.58:805][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.02.10-15.36.58:813][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.02.10-15.36.58:831][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.02.10-15.36.58:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.02.10-15.36.58:859][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.02.10-15.36.58:880][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.02.10-15.36.58:896][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.02.10-15.36.58:913][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.02.10-15.36.58:914][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.02.10-15.36.58:917][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.02.10-15.36.58:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.02.10-15.36.58:921][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.02.10-15.36.58:922][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.02.10-15.36.58:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.02.10-15.36.58:924][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.02.10-15.36.58:925][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.02.10-15.36.58:926][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.02.10-15.36.58:929][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.02.10-15.36.58:930][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.02.10-15.36.58:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.02.10-15.36.58:932][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.02.10-15.36.58:934][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.02.10-15.36.58:935][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.02.10-15.36.58:938][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.02.10-15.36.58:946][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.02.10-15.36.58:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.02.10-15.36.58:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.02.10-15.36.58:963][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.02.10-15.36.58:968][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.02.10-15.36.58:981][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.02.10-15.36.58:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.02.10-15.36.59:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.02.10-15.36.59:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.02.10-15.36.59:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.02.10-15.36.59:028][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.02.10-15.36.59:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.02.10-15.36.59:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.02.10-15.36.59:031][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.02.10-15.36.59:033][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../../Users/panpa/OneDrive - e-artsup/Unreal/ProjetUnreal/ProjetUnreal/ProjetUnreal/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
